symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
HBARUSDTUSDT,0.22907448,0.22941786264552,2025-10-06 15:00:00,2025-10-06 16:00:00,0.0854121887326279,Smart Break-even,0 days 01:00:00,70.11545524359921,47.11363468228893,3.4178021157045206,0.020745981830887508
ONDOUSDTUSDT,0.97738845,0.96322315919415,2025-10-06 15:15:00,2025-10-06 16:00:00,-1.3013421976087431,Stop Loss,0 days 00:45:00,83.25755962229822,45.68925478274405,11.146933055121249,0.0012285012285012068
EIGENUSDTUSDT,2.11895895,2.0882488779376502,2025-10-06 16:15:00,2025-10-06 16:15:00,-1.2734689348058965,Stop Loss,0 days 00:00:00,73.07776063546427,35.883578461158955,6.560283378266015,0.02134088762983943
LINEAUSDTUSDT,0.028304145,0.028346572913355,2025-10-06 16:00:00,2025-10-06 17:15:00,0.08662581731172547,Smart Break-even,0 days 01:15:00,68.88514081500793,33.26965637951887,2.683247780180707,0.015199717214563445
ADAUSDTUSDT,0.8750373,0.8763489809127001,2025-10-06 15:45:00,2025-10-06 17:30:00,0.08668770615741993,Smart Break-even,0 days 01:45:00,69.98277618520729,35.42468867784906,2.9486148992781063,0.007202469418086169
AIAUSDTUSDT,2.8427906849999998,2.9494594365674662,2025-10-06 18:15:00,2025-10-06 18:15:00,3.0819309051313737,Smart Trailing (Max 82%),0 days 00:00:00,74.77092671054115,30.92988460933682,2.734044662861705,0.018170040029714125
AIAUSDTUSDT,2.85800829,3.0044134168125005,2025-10-06 18:45:00,2025-10-06 18:45:00,4.442909501050975,Smart Trailing (Max 109%),0 days 00:00:00,72.36364563539117,34.57144979141312,2.5316199108088293,0.0362928904844884
SOONUSDTUSDT,0.7144270349999999,0.7040728439817449,2025-10-06 19:15:00,2025-10-06 19:15:00,-1.4073818554195336,Stop Loss,0 days 00:00:00,84.72249451464845,45.40162082534471,4.551154120378371,0.028616228929831455
AIAUSDTUSDT,3.4039011,3.3545683613577,2025-10-06 19:30:00,2025-10-06 19:30:00,-1.3762475456712886,Stop Loss,0 days 00:00:00,85.24238195834393,37.680577398799144,3.3201058020815237,0.021395310552433003
FARTCOINUSDTUSDT,0.72806385,0.7476771744,2025-10-06 19:45:00,2025-10-06 19:45:00,2.3731575752911986,Smart Trailing (Max 142%),0 days 00:00:00,73.85342343447702,29.884365584777736,3.1680148216793884,0.003022393185877153
WUSDTUSDT,0.132236085,0.132434306891415,2025-10-06 20:00:00,2025-10-06 20:00:00,0.09296860392294529,Smart Break-even,0 days 00:00:00,81.65451929511745,53.898340242338065,4.7268886950432165,0.013089203298781731
WIFUSDTUSDT,0.8129062499999999,0.80112479971875,2025-10-06 17:30:00,2025-10-06 20:15:00,-1.247151571004177,Stop Loss,0 days 02:45:00,76.17108769459439,44.89048475782415,3.7394248184292906,0.00036923076923072855
HANAUSDTUSDT,0.08782388999999999,0.08655105836223,2025-10-06 21:45:00,2025-10-06 21:45:00,-1.3699408707204137,Stop Loss,0 days 00:00:00,69.62191827043156,41.26116454346125,3.308977659475852,0.01219095362880257
IPUSDTUSDT,10.2921435,10.142979464254502,2025-10-06 23:30:00,2025-10-07 00:00:00,-1.3386784321544956,Stop Loss,0 days 00:30:00,72.19898391979875,50.240599584537584,2.6390621811487187,0.0006804704967434308
OPENUSDTUSDT,0.646323,0.6773626492500001,2025-10-07 00:15:00,2025-10-07 00:15:00,4.149394706708855,Smart Trailing (Max 102%),0 days 00:00:00,75.51225428836585,40.06568071609074,11.341422894152272,0.03141928494041168
OPENUSDTUSDT,0.67523745,0.6654512336371501,2025-10-07 00:30:00,2025-10-07 00:30:00,-1.3969605630727562,Stop Loss,0 days 00:00:00,82.00127165374083,42.18755932938803,4.810812168048059,0.006518518518518458
OPENUSDTUSDT,0.67023495,0.6605212348696501,2025-10-07 00:45:00,2025-10-07 00:45:00,-1.3660567946965312,Stop Loss,0 days 00:00:00,78.24337011353232,44.77093397939592,2.522631933688415,0.007312341441575907
LINKUSDTUSDT,23.623806,23.281426179642,2025-10-07 01:15:00,2025-10-07 04:00:00,-1.335836684059182,Stop Loss,0 days 02:45:00,66.50148272387797,34.07882641189085,2.6086117231409145,0.005166645491890056
CAKEUSDTUSDT,4.0190085,3.9607610098095,2025-10-07 06:00:00,2025-10-07 06:00:00,-1.3053525126894177,Stop Loss,0 days 00:00:00,76.94597267845788,25.45082359046396,3.6872860835323085,0.013169031615633377
SUSDTUSDT,0.30165074999999997,0.30210292447424997,2025-10-07 05:30:00,2025-10-07 06:15:00,0.08701596228631388,Smart Break-even,0 days 00:45:00,76.32073120577144,36.928014849064276,2.788235603880627,0.002985074626865711
B2USDTUSDT,1.3984988999999999,1.3782304554423,2025-10-07 07:30:00,2025-10-07 07:30:00,-1.2783381679670038,Stop Loss,0 days 00:00:00,86.87796456213111,33.61210937663634,6.946015592833613,0.012232634666285226
EIGENUSDTUSDT,2.0252121,1.9958607010347003,2025-10-07 08:45:00,2025-10-07 08:45:00,-1.2500585817756493,Stop Loss,0 days 00:00:00,68.84029673568581,25.36137369109133,3.118203048575415,0.0005433708753211327
1000FLOKIUSDTUSDT,0.10920457499999998,0.10762187309452499,2025-10-07 12:00:00,2025-10-07 12:00:00,-1.2224046007764102,Stop Loss,0 days 00:00:00,81.61579982111957,26.382694458170484,5.755138993788878,0.006779039941370507
WUSDTUSDT,0.13721857499999998,0.14805468562500002,2025-10-07 12:30:00,2025-10-07 12:30:00,6.251644567615986,Smart Trailing (Max 164%),0 days 00:00:00,77.60618854445445,31.023375810520438,3.629375797476019,0.006561201428883954
WUSDTUSDT,0.140120025,0.13808926547767503,2025-10-07 13:00:00,2025-10-07 13:00:00,-1.3274927651610455,Stop Loss,0 days 00:00:00,76.29184251386445,37.03477259785011,3.529617742467807,0.011495894323455911
CRVUSDTUSDT,0.798399,0.7868278032930001,2025-10-07 13:30:00,2025-10-07 13:30:00,-1.298125773693934,Stop Loss,0 days 00:00:00,76.05110416763429,28.505689950315574,2.5274246735063604,0.0012531328320802015
STBLUSDTUSDT,0.33640812,0.33153255711684,2025-10-07 19:45:00,2025-10-07 19:45:00,-1.2694084431594184,Stop Loss,0 days 00:00:00,86.63549601227648,40.838644252232214,5.019842707384875,0.011212562829016006
STBLUSDTUSDT,0.321690765,0.317028500742855,2025-10-07 20:00:00,2025-10-07 20:00:00,-1.241326401662172,Stop Loss,0 days 00:00:00,72.12743422916836,43.31282618977864,4.939907757621333,0.06340219014435045
USELESSUSDTUSDT,0.32826405,0.32350651912335,2025-10-07 20:30:00,2025-10-07 20:30:00,-1.213865595244077,Stop Loss,0 days 00:00:00,78.96747116063007,30.882559736809917,3.117005187353944,0.0006095702529715878
USELESSUSDTUSDT,0.34147065,0.33652171586955,2025-10-07 21:00:00,2025-10-07 21:00:00,-1.1870122808507328,Stop Loss,0 days 00:00:00,80.76531988332933,37.63777162276673,3.096603063425506,0.01846965699208435
USELESSUSDTUSDT,0.33926955,0.33435251641185,2025-10-07 21:15:00,2025-10-07 21:15:00,-1.1607530194536442,Stop Loss,0 days 00:00:00,78.56803915840108,40.475394652089285,3.528119714116558,0.011799410029498535
SOONUSDTUSDT,0.8714054849999999,0.8587762053058949,2025-10-07 23:30:00,2025-10-07 23:30:00,-1.135074669324497,Stop Loss,0 days 00:00:00,79.09762603182372,52.00615719487396,3.8446692553988693,0.020471428407407847
AIAUSDTUSDT,3.1770877499999997,3.1310422172392496,2025-10-08 05:00:00,2025-10-08 05:00:00,-1.1099643794582104,Stop Loss,0 days 00:00:00,75.90681805954603,32.61859193574345,2.5768478243293504,0.04549721824929282
USELESSUSDTUSDT,0.36878429999999995,0.37765057396044355,2025-10-08 05:15:00,2025-10-08 05:15:00,1.7042554704835942,Smart Trailing (Max 56%),0 days 00:00:00,78.30680148546966,34.44097337962405,5.078899368586898,0.007596310363537777
USELESSUSDTUSDT,0.37588784999999997,0.37645130588715,2025-10-08 05:30:00,2025-10-08 05:30:00,0.07468148691075907,Smart Break-even,0 days 00:00:00,80.40151344710283,35.03803069621388,3.2019267252903187,0.009315943571998945
USELESSUSDTUSDT,0.37428704999999995,0.36886250778435,2025-10-08 05:45:00,2025-10-08 05:45:00,-1.1219181508904226,Stop Loss,0 days 00:00:00,78.63023521077297,36.77970083447599,2.624650400622074,0.018978882651697396
USELESSUSDTUSDT,0.36928455,0.36393250901685004,2025-10-08 06:00:00,2025-10-08 06:00:00,-1.0970989114725704,Stop Loss,0 days 00:00:00,72.87145219757288,37.28666117859915,2.977388751554894,0.020319696559198068
COAIUSDTUSDT,3.8154867899999996,3.76018893995253,2025-10-08 09:00:00,2025-10-08 09:00:00,-1.072828726943256,Stop Loss,0 days 00:00:00,72.17716385251337,40.71049251829494,2.930173011284233,0.014769824660781795
TRADOORUSDTUSDT,4.438218,4.373894906526,2025-10-08 09:15:00,2025-10-08 09:15:00,-1.0490954510289432,Stop Loss,0 days 00:00:00,71.40896941351758,29.092608048525115,3.856967716835274,0.03900789177001129
TRADOORUSDTUSDT,4.364180999999999,4.49325225,2025-10-08 09:30:00,2025-10-08 09:30:00,1.9893988287518933,Smart Trailing (Max 156%),0 days 00:00:00,66.76806126418057,28.80958445225869,2.5825158728453697,0.03781801512720585
ZECUSDTUSDT,151.65579,153.94393413827632,2025-10-08 14:30:00,2025-10-08 14:30:00,1.0388485405694206,Smart Trailing (Max 84%),0 days 00:00:00,73.9418214919739,36.74617984174419,3.8382451993445366,0.005739922148182388
ZECUSDTUSDT,153.566745,156.574863405,2025-10-08 14:45:00,2025-10-08 14:45:00,1.3867020623219783,Smart Trailing (Max 106%),0 days 00:00:00,75.9983445171806,41.3395175118062,2.840012776423273,0.004625708515212584
TRADOORUSDTUSDT,4.5172574999999995,4.6180648125,2025-10-08 15:00:00,2025-10-08 15:00:00,1.6269265064726237,Smart Trailing (Max 119%),0 days 00:00:00,65.54060937696269,34.82567308513703,2.748829984909974,0.027464008859357823
ZECUSDTUSDT,157.35863999999998,163.25483175000002,2025-10-08 15:15:00,2025-10-08 15:15:00,2.8409376719018478,Smart Trailing (Max 195%),0 days 00:00:00,79.36418955438424,42.73482867112574,4.586095741616288,0.01977490939149224
ZECUSDTUSDT,162.431175,164.3509401394633,2025-10-08 15:30:00,2025-10-08 15:30:00,0.9150825147839649,Smart Trailing (Max 68%),0 days 00:00:00,82.92808129941142,44.71711657468203,2.862376425152446,0.00708346165691411
TRADOORUSDTUSDT,4.880439,4.809706797573,2025-10-08 15:45:00,2025-10-08 15:45:00,-1.230884161255995,Stop Loss,0 days 00:00:00,75.47917629022737,37.40522659899681,10.504182629550177,0.07667076670766701
UNIUSDTUSDT,8.050023,8.097994051056162,2025-10-08 17:15:00,2025-10-08 17:15:00,0.4382366844553941,Smart Trailing (Max 40%),0 days 00:00:00,73.59344609740917,29.898341164141254,3.0000325851519847,0.0007457121551081566
SPXUSDTUSDT,1.60069995,1.6030993992250502,2025-10-08 17:30:00,2025-10-08 17:30:00,0.08074710422278417,Smart Break-even,0 days 00:00:00,70.24290529748957,27.462309259323604,3.1626638577677038,0.008624999999999883
HEMIUSDTUSDT,0.11059026749999999,0.10898748275312249,2025-10-08 17:45:00,2025-10-08 17:45:00,-1.2130401469862693,Stop Loss,0 days 00:00:00,75.49085628562605,32.42330112455824,2.7084483473832917,0.002570484681178499
WLDUSDTUSDT,1.2495244499999998,1.263325947385386,2025-10-08 18:00:00,2025-10-08 18:45:00,0.8342894576426216,Smart Trailing (Max 32%),0 days 00:45:00,80.6600849916489,33.19660191651884,2.9716584200629836,0.0011209864680919754
ZENUSDTUSDT,11.0445195,11.448946081726733,2025-10-08 20:15:00,2025-10-08 20:15:00,2.896393693359947,Smart Trailing (Max 80%),0 days 00:00:00,75.40448313460753,57.510376219078616,4.012831380214136,0.05275562001450333
AVAXUSDTUSDT,29.338662,28.913456771634003,2025-10-08 19:00:00,2025-10-08 20:45:00,-1.2032188790190648,Stop Loss,0 days 01:45:00,75.6519952369473,33.621312518043844,4.570854314208468,0.010435138453144092
KAITOUSDTUSDT,1.38919425,1.3690606577347502,2025-10-09 00:30:00,2025-10-09 00:30:00,-1.2377493249069504,Stop Loss,0 days 00:00:00,72.32670594380728,28.10225911983263,7.234115446124142,0.0064818149081742145
TRADOORUSDTUSDT,4.968483,5.02054240650149,2025-10-09 07:30:00,2025-10-09 07:30:00,0.8054730145870476,Smart Trailing (Max 62%),0 days 00:00:00,71.25895320169626,30.21363518711114,3.3274136519547763,0.02376157873540061
USELESSUSDTUSDT,0.3977988,0.4042909747931837,2025-10-09 11:15:00,2025-10-09 11:15:00,1.2943916970353018,Smart Trailing (Max 42%),0 days 00:00:00,74.96591442963341,33.03173423730723,5.741500209642862,0.03445674044265591
USELESSUSDTUSDT,0.41570774999999993,0.4096828975792499,2025-10-09 12:45:00,2025-10-09 12:45:00,-1.2535820889125415,Stop Loss,0 days 00:00:00,78.75910615374057,47.61279088839166,2.6022569004648464,0.004572803850782221
SQDUSDTUSDT,0.23328658499999996,0.22990556252359498,2025-10-09 13:30:00,2025-10-09 13:30:00,-1.2258501603668064,Stop Loss,0 days 00:00:00,88.33077740456177,36.422781245794106,5.316548636300692,0.001587097327671296
SQDUSDTUSDT,0.24934461,0.24573085856727,2025-10-09 14:30:00,2025-10-09 14:30:00,-1.1987317216496827,Stop Loss,0 days 00:00:00,80.30905749713308,44.69662349250501,4.29705012812741,0.052441519881234085
ALICEUSDTUSDT,0.4552275,0.4486298878425,2025-10-09 16:15:00,2025-10-09 16:15:00,-1.1722132010483468,Stop Loss,0 days 00:00:00,85.55668907506762,42.073551483779895,4.190161814945579,0.017582417582417596
ALICEUSDTUSDT,0.47723849999999995,0.47032188241949996,2025-10-09 16:45:00,2025-10-09 16:45:00,-1.1462813270854417,Stop Loss,0 days 00:00:00,88.82727549188351,46.76956777615642,4.877354545066014,0.027196652719665298
DASHUSDTUSDT,34.81739999999999,35.52664779,2025-10-09 21:00:00,2025-10-09 21:00:00,1.4855365255092168,Smart Trailing (Max 110%),0 days 00:00:00,75.41714671970551,25.080448549506286,3.5124860377025984,0.0057471264367816915
DASHUSDTUSDT,35.47773,34.96355125911,2025-10-09 22:15:00,2025-10-09 22:15:00,-1.1519255543290783,Stop Loss,0 days 00:00:00,70.65044046306825,38.030116388616015,2.7256893752083724,0.0242458415562447
LTCUSDTUSDT,123.01147499999999,126.41016330000001,2025-10-09 22:30:00,2025-10-09 22:30:00,2.0381848631446564,Smart Trailing (Max 146%),0 days 00:00:00,78.48307812589718,26.261437587916483,10.724167238400847,0.0004880429477794231
LTCUSDTUSDT,126.473205,126.662788334295,2025-10-09 22:45:00,2025-10-09 22:45:00,0.0778890800387767,Smart Break-even,0 days 00:00:00,85.2158417964562,29.16692118250852,9.150525194239785,0.0015030456451229945
LTCUSDTUSDT,126.673305,124.837428790635,2025-10-09 23:00:00,2025-10-09 23:00:00,-1.1701048849774318,Stop Loss,0 days 00:00:00,85.57517967020858,33.30299553356448,5.774205485310094,0.012163336229365818
LTCUSDTUSDT,125.732835,125.921308519665,2025-10-09 23:15:00,2025-10-09 23:30:00,0.07622024739794075,Smart Break-even,0 days 00:15:00,77.89630186855763,34.83823352303411,2.570330017252989,0.009867112278188867
LTCUSDTUSDT,128.98445999999998,129.17780770553998,2025-10-10 00:45:00,2025-10-10 00:45:00,0.07627452714352305,Smart Break-even,0 days 00:00:00,82.6053914170821,45.40842788377212,2.5536272501004347,0.0008532423208192186
ZECUSDTUSDT,232.06597499999998,228.702642824325,2025-10-10 01:15:00,2025-10-10 01:15:00,-1.1458499287134813,Stop Loss,0 days 00:00:00,75.11537171632192,28.984861613913772,2.5165690813618244,0.005130416037939202
BANKUSDTUSDT,0.15270631499999998,0.1584533874165246,2025-10-10 01:30:00,2025-10-10 01:30:00,2.7752032183095263,Smart Trailing (Max 82%),0 days 00:00:00,85.45239422352226,33.86977259006134,5.706032246703283,0.006355238157636105
DASHUSDTUSDT,40.2201,44.69288238,2025-10-10 01:45:00,2025-10-10 01:45:00,8.706356039062312,Smart Trailing (Max 564%),0 days 00:00:00,86.3639414683273,40.56859497914981,3.842762688629381,0.005717126522495749
ZENUSDTUSDT,13.7558745,13.5565106108715,2025-10-10 02:00:00,2025-10-10 02:00:00,-1.3646592442146308,Stop Loss,0 days 00:00:00,80.22454050491388,35.32377116743576,3.387839345190929,0.0008729177275042158
ZENUSDTUSDT,14.2841385,14.908934945281487,2025-10-10 03:15:00,2025-10-10 03:15:00,3.843099874815974,Smart Trailing (Max 94%),0 days 00:00:00,75.28591649977857,52.52433987069333,2.859344739497203,0.001961883408071782
ETCUSDTUSDT,19.64982,20.541779542672923,2025-10-10 02:30:00,2025-10-10 03:45:00,3.9956452413217574,Smart Trailing (Max 97%),0 days 01:15:00,73.04515602516865,39.00937142477778,3.215316411533676,0.005040476554146948
ZENUSDTUSDT,15.495743999999998,15.271164182207999,2025-10-10 03:45:00,2025-10-10 03:45:00,-1.412878450481407,Stop Loss,0 days 00:00:00,82.69605082817414,55.256987399276035,2.9429929755133615,0.0006455777921239371
ZENUSDTUSDT,14.553272999999999,14.342352414411,2025-10-10 04:00:00,2025-10-10 04:00:00,-1.4671621937576451,Stop Loss,0 days 00:00:00,65.78453214155687,59.7739873697961,3.610122236039047,0.09472743521000894
NEARUSDTUSDT,2.9844915,2.9889652527585,2025-10-10 04:15:00,2025-10-10 05:15:00,0.09557046279937413,Smart Break-even,0 days 01:00:00,78.86987315649611,33.30405974939972,2.7776858514485,0.0020107238605898887
ZECUSDTUSDT,264.542205,260.708194822935,2025-10-10 06:00:00,2025-10-10 06:00:00,-1.4357271304968358,Stop Loss,0 days 00:00:00,83.54310242899022,54.587102102745924,5.252772656016718,0.05978445830969939
CELOUSDTUSDT,0.396198,0.396791900802,2025-10-10 07:00:00,2025-10-10 07:15:00,0.09338930356301506,Smart Break-even,0 days 00:15:00,73.1369809495124,40.912651902411426,2.5965105841391716,0.007575757575757582
SNXUSDTUSDT,1.3256625,1.351143005094882,2025-10-10 08:00:00,2025-10-10 08:15:00,1.7504983332901516,Smart Trailing (Max 47%),0 days 00:15:00,68.00262513653695,28.548538588570285,6.1261451446151,0.015094339622641523
TAOUSDTUSDT,359.149485,371.35232095500004,2025-10-10 07:30:00,2025-10-10 09:00:00,3.1325164354704955,Smart Trailing (Max 178%),0 days 01:30:00,75.58866379841005,38.28284123610583,2.865743511038705,0.005264623955431717
SNXUSDTUSDT,1.4277134999999999,1.4070216482445,2025-10-10 09:00:00,2025-10-10 09:00:00,-1.4384327527682317,Stop Loss,0 days 00:00:00,79.52897894987056,36.87699879244285,4.27888551363057,0.008415147265077147
SNXUSDTUSDT,1.4017005,1.3813856546535,2025-10-10 09:15:00,2025-10-10 09:15:00,-1.473673129238867,Stop Loss,0 days 00:00:00,71.52444809545283,40.76930458193416,4.313071740977391,0.028551034975017868
TAOUSDTUSDT,377.88885,372.41210689695,2025-10-10 09:30:00,2025-10-10 09:30:00,-1.4410723141177235,Stop Loss,0 days 00:00:00,85.36024359992832,47.13971954368584,3.0500165695487027,0.006036377114717719
KGENUSDTUSDT,0.18969479999999997,0.2003474011875,2025-10-10 10:45:00,2025-10-10 10:45:00,5.231048544776636,Smart Trailing (Max 119%),0 days 00:00:00,81.69558852338199,41.26643239471105,4.4233185772751495,0.03238225831970891
KGENUSDTUSDT,0.19971980999999997,0.19682527079366996,2025-10-10 11:00:00,2025-10-10 11:00:00,-1.5201740702135478,Stop Loss,0 days 00:00:00,85.41895822857369,43.64801609875584,2.934507903244605,0.006410577452797133
KGENUSDTUSDT,0.20014001999999997,0.19723939069013996,2025-10-10 11:15:00,2025-10-10 11:15:00,-1.4865445543923637,Stop Loss,0 days 00:00:00,85.40508127962654,46.90488322499095,5.7079281413167395,0.07011051657748664
KGENUSDTUSDT,0.21669829499999999,0.213557686610565,2025-10-10 11:30:00,2025-10-10 11:30:00,-1.4536589956985329,Stop Loss,0 days 00:00:00,89.40589818050616,50.222303945140894,3.369756295227409,0.014770366951303857
KGENUSDTUSDT,0.21654821999999999,0.21340978664754,2025-10-10 12:00:00,2025-10-10 12:00:00,-1.4215009362023767,Stop Loss,0 days 00:00:00,76.71724596645227,59.550540267546005,3.2482185910444006,0.06113113390629328
AKEUSDTUSDT,0.00200530215,0.0019762393059400496,2025-10-10 12:45:00,2025-10-10 12:45:00,-1.3900542820589388,Stop Loss,0 days 00:00:00,81.31083543598304,25.399549244966533,3.536409664174962,0.012422670125723413
WLDUSDTUSDT,1.2941467500000001,1.2960866759782501,2025-10-10 13:15:00,2025-10-10 13:30:00,0.09054767878960984,Smart Break-even,0 days 00:15:00,74.81309646333465,32.266654161937105,4.521674587014739,0.01051492191124156
FILUSDTUSDT,2.4322155,2.3969654007585,2025-10-10 13:30:00,2025-10-10 13:45:00,-1.3583328497512002,Stop Loss,0 days 00:15:00,73.98150187201276,31.46366193955632,4.728304613238306,0.007407407407407322
WLDUSDTUSDT,1.2864429,1.2677984830503,2025-10-10 13:45:00,2025-10-10 14:15:00,-1.3593015614411517,Stop Loss,0 days 00:30:00,66.30991937777144,34.22567063433716,3.124839771379534,0.01773353037255964
